NodeNo.,X,Y,Z,stress
21607,1.4509E+00,5.9859E-02,38.450,0.09933
21608,1.4250E+00,0.0000E+00,38.450,0.05081
21609,1.4518E+00,1.1961E-01,38.425,0.1963
21610,1.4527E+00,1.7925E-01,38.400,0.2929
21611,1.4536E+00,2.3922E-01,38.425,0.4048
21612,1.4267E+00,1.2066E-01,38.400,0.194
21613,1.4285E+00,2.4135E-01,38.400,0.3998
21614,1.4500E+00,0.0000E+00,38.425,0.05104
21615,1.4509E+00,5.9750E-02,38.400,0.09576
21616,1.4250E+00,0.0000E+00,38.400,0.05226
21617,1.4518E+00,1.1939E-01,38.375,0.187
21618,1.4527E+00,1.7892E-01,38.350,0.2786
21619,1.4536E+00,2.3878E-01,38.375,0.3863
21620,1.4268E+00,1.2044E-01,38.350,0.1845
21621,1.4285E+00,2.4092E-01,38.350,0.3811
21622,1.4500E+00,0.0000E+00,38.375,0.05271
21623,1.4509E+00,5.9640E-02,38.350,0.09232
21624,1.4250E+00,0.0000E+00,38.350,0.05423
21625,1.4518E+00,1.1917E-01,38.325,0.1771
21626,1.4527E+00,1.7859E-01,38.300,0.2631
21627,1.4536E+00,2.3834E-01,38.325,0.367
21628,1.4268E+00,1.2022E-01,38.300,0.1743
21629,1.4285E+00,2.4049E-01,38.300,0.3611
21630,1.4500E+00,0.0000E+00,38.325,0.05496
21631,1.4509E+00,5.9531E-02,38.300,0.08918
21632,1.4250E+00,0.0000E+00,38.300,0.05691
21633,1.4518E+00,1.1895E-01,38.275,0.1662
21634,1.4527E+00,1.7826E-01,38.250,0.2457
21635,1.4537E+00,2.3790E-01,38.275,0.3457
21636,1.4268E+00,1.2001E-01,38.250,0.1629
21637,1.4286E+00,2.4006E-01,38.250,0.3387
21638,1.4500E+00,0.0000E+00,38.275,0.05808
21639,1.4509E+00,5.9421E-02,38.250,0.08685
21640,1.4250E+00,0.0000E+00,38.250,0.06076
21641,1.4518E+00,1.1873E-01,38.225,0.1542
21642,1.4528E+00,1.7794E-01,38.200,0.2252
21643,1.4537E+00,2.3747E-01,38.225,0.3213
21644,1.4268E+00,1.1979E-01,38.200,0.1507
21645,1.4286E+00,2.3962E-01,38.200,0.3122
21646,1.4500E+00,0.0000E+00,38.225,0.06287
21647,1.4509E+00,5.9312E-02,38.200,0.08662
21648,1.4250E+00,0.0000E+00,38.200,0.067
21649,1.4519E+00,1.1851E-01,38.175,0.1418
21650,1.4528E+00,1.7761E-01,38.150,0.2002
21651,1.4537E+00,2.3703E-01,38.175,0.2915
21652,1.4268E+00,1.1958E-01,38.150,0.139
21653,1.4286E+00,2.3919E-01,38.150,0.2789
21654,1.4500E+00,0.0000E+00,38.175,0.07124
21655,1.4509E+00,5.9202E-02,38.150,0.09153
21656,1.4250E+00,0.0000E+00,38.150,0.07836
21657,1.4519E+00,1.1829E-01,38.125,0.1324
21658,1.4528E+00,1.7728E-01,38.100,0.1698
21659,1.4537E+00,2.3659E-01,38.125,0.2527
21660,1.4268E+00,1.1936E-01,38.100,0.1341
21661,1.4286E+00,2.3876E-01,38.100,0.235
21662,1.4500E+00,0.0000E+00,38.125,0.08702
21663,1.4509E+00,5.9092E-02,38.100,0.1072
21664,1.4250E+00,0.0000E+00,38.100,0.09962
21665,1.4519E+00,1.1807E-01,38.075,0.1369
21666,1.4528E+00,1.7695E-01,38.050,0.139
21667,1.4538E+00,2.3615E-01,38.075,0.2
21668,1.4268E+00,1.1914E-01,38.050,0.151
21669,1.4287E+00,2.3832E-01,38.050,0.1753
21670,1.4500E+00,0.0000E+00,38.075,0.116
21671,1.4509E+00,5.8982E-02,38.050,0.1402
21672,1.4250E+00,0.0000E+00,38.050,0.1372
21673,1.4519E+00,1.1785E-01,38.025,0.1724
21674,1.4528E+00,1.7662E-01,38.000,0.1433
21675,1.4538E+00,2.3571E-01,38.025,0.1312
21676,1.4268E+00,1.1892E-01,38.000,0.2049
21677,1.4287E+00,2.3789E-01,38.000,0.1176
21678,1.4500E+00,0.0000E+00,38.025,0.1643
21679,1.4509E+00,5.8872E-02,38.000,0.1953
21680,1.4250E+00,0.0000E+00,38.000,0.1965
21681,1.5022E+00,1.8617E-01,40.000,0.3444
21682,1.5015E+00,1.2400E-01,39.975,0.2751
21683,1.5022E+00,1.8584E-01,39.950,0.3335
21684,1.5030E+00,2.4800E-01,39.975,0.4371
21685,1.4764E+00,1.2525E-01,40.000,0.255
21686,1.4779E+00,2.5055E-01,40.000,0.4543
21687,1.4764E+00,1.2504E-01,39.950,0.297
21688,1.4779E+00,2.5012E-01,39.950,0.4223
21689,1.5007E+00,6.2056E-02,40.000,0.2343
21690,1.5000E+00,0.0000E+00,39.975,0.2548
21691,1.5007E+00,6.1947E-02,39.950,0.2203
21692,1.4750E+00,0.0000E+00,40.000,0.3419
21693,1.4750E+00,0.0000E+00,39.950,0.1804
21694,1.5015E+00,1.2378E-01,39.925,0.2934
21695,1.5023E+00,1.8551E-01,39.900,0.3305
21696,1.5030E+00,2.4757E-01,39.925,0.4117
21697,1.4765E+00,1.2482E-01,39.900,0.2919
21698,1.4779E+00,2.4969E-01,39.900,0.401
21699,1.5000E+00,0.0000E+00,39.925,0.1968
21700,1.5008E+00,6.1837E-02,39.900,0.2289
21701,1.4750E+00,0.0000E+00,39.900,0.1923
21702,1.5015E+00,1.2357E-01,39.875,0.2922
21703,1.5023E+00,1.8518E-01,39.850,0.339
21704,1.5030E+00,2.4713E-01,39.875,0.409
21705,1.4765E+00,1.2461E-01,39.850,0.29
21706,1.4779E+00,2.4925E-01,39.850,0.4171
21707,1.5000E+00,0.0000E+00,39.875,0.2009
21708,1.5008E+00,6.1728E-02,39.850,0.2323
21709,1.4750E+00,0.0000E+00,39.850,0.1952
21710,1.5015E+00,1.2335E-01,39.825,0.2927
21711,1.5023E+00,1.8486E-01,39.800,0.3539
21712,1.5031E+00,2.4669E-01,39.825,0.4283
21713,1.4765E+00,1.2439E-01,39.800,0.2931
21714,1.4780E+00,2.4882E-01,39.800,0.4426
21715,1.5000E+00,0.0000E+00,39.825,0.1987
21716,1.5008E+00,6.1619E-02,39.800,0.2305
21717,1.4750E+00,0.0000E+00,39.800,0.1905
21718,1.5015E+00,1.2313E-01,39.775,0.2959
21719,1.5023E+00,1.8453E-01,39.750,0.3717
21720,1.5031E+00,2.4625E-01,39.775,0.4547
21721,1.4765E+00,1.2418E-01,39.750,0.2974
21722,1.4780E+00,2.4839E-01,39.750,0.4724
21723,1.5000E+00,0.0000E+00,39.775,0.1895
21724,1.5008E+00,6.1509E-02,39.750,0.2255
21725,1.4750E+00,0.0000E+00,39.750,0.1784
21726,1.5016E+00,1.2291E-01,39.725,0.2997
21727,1.5023E+00,1.8420E-01,39.700,0.3899
21728,1.5031E+00,2.4582E-01,39.725,0.4837
21729,1.4765E+00,1.2396E-01,39.700,0.3016
21730,1.4780E+00,2.4796E-01,39.700,0.5024
21731,1.5000E+00,0.0000E+00,39.725,0.1754
21732,1.5008E+00,6.1399E-02,39.700,0.2187
21733,1.4750E+00,0.0000E+00,39.700,0.1636
21734,1.5016E+00,1.2269E-01,39.675,0.3034
21735,1.5024E+00,1.8387E-01,39.650,0.4071
21736,1.5031E+00,2.4538E-01,39.675,0.5122
21737,1.4765E+00,1.2374E-01,39.650,0.3055
21738,1.4780E+00,2.4752E-01,39.650,0.5305
21739,1.5000E+00,0.0000E+00,39.675,0.1598
21740,1.5008E+00,6.1290E-02,39.650,0.2111
21741,1.4750E+00,0.0000E+00,39.650,0.148
21742,1.5016E+00,1.2247E-01,39.625,0.3066
21743,1.5024E+00,1.8354E-01,39.600,0.4225
21744,1.5032E+00,2.4494E-01,39.625,0.5384
21745,1.4765E+00,1.2353E-01,39.600,0.3088
21746,1.4781E+00,2.4709E-01,39.600,0.5555
21747,1.5000E+00,0.0000E+00,39.625,0.1441
21748,1.5008E+00,6.1180E-02,39.600,0.2035
21749,1.4750E+00,0.0000E+00,39.600,0.1329
21750,1.5016E+00,1.2225E-01,39.575,0.3094
21751,1.5024E+00,1.8321E-01,39.550,0.4356
21752,1.5032E+00,2.4450E-01,39.575,0.5614
21753,1.4765E+00,1.2331E-01,39.550,0.3114
21754,1.4781E+00,2.4666E-01,39.550,0.5769
21755,1.5000E+00,0.0000E+00,39.575,0.1291
21756,1.5008E+00,6.1070E-02,39.550,0.1961
21757,1.4750E+00,0.0000E+00,39.550,0.1189
21758,1.5016E+00,1.2203E-01,39.525,0.3115
21759,1.5024E+00,1.8288E-01,39.500,0.4463
21760,1.5032E+00,2.4406E-01,39.525,0.5807
21761,1.4766E+00,1.2309E-01,39.500,0.3133
21762,1.4781E+00,2.4622E-01,39.500,0.5944
21763,1.5000E+00,0.0000E+00,39.525,0.1154
21764,1.5008E+00,6.0960E-02,39.500,0.1892
21765,1.4750E+00,0.0000E+00,39.500,0.1061
21766,1.5016E+00,1.2181E-01,39.475,0.3128
21767,1.5024E+00,1.8255E-01,39.450,0.4544
21768,1.5032E+00,2.4362E-01,39.475,0.5961
21769,1.4766E+00,1.2287E-01,39.450,0.3143
21770,1.4781E+00,2.4579E-01,39.450,0.6079
21771,1.5000E+00,0.0000E+00,39.475,0.103
21772,1.5008E+00,6.0850E-02,39.450,0.1827
21773,1.4750E+00,0.0000E+00,39.450,0.09483
21774,1.5016E+00,1.2159E-01,39.425,0.3132
21775,1.5024E+00,1.8222E-01,39.400,0.4601
21776,1.5033E+00,2.4318E-01,39.425,0.6078
21777,1.4766E+00,1.2266E-01,39.400,0.3144
21778,1.4782E+00,2.4535E-01,39.400,0.6176
21779,1.5000E+00,0.0000E+00,39.425,0.09214
21780,1.5008E+00,6.0739E-02,39.400,0.1767
21781,1.4750E+00,0.0000E+00,39.400,0.08504
21782,1.5016E+00,1.2137E-01,39.375,0.3128
21783,1.5025E+00,1.8189E-01,39.350,0.4633
21784,1.5033E+00,2.4274E-01,39.375,0.6157
21785,1.4766E+00,1.2244E-01,39.350,0.3136
21786,1.4782E+00,2.4492E-01,39.350,0.6238
21787,1.5000E+00,0.0000E+00,39.375,0.08277
21788,1.5008E+00,6.0629E-02,39.350,0.1711
21789,1.4750E+00,0.0000E+00,39.350,0.07675
21790,1.5017E+00,1.2115E-01,39.325,0.3115
21791,1.5025E+00,1.8156E-01,39.300,0.4644
21792,1.5033E+00,2.4230E-01,39.325,0.6203
21793,1.4766E+00,1.2222E-01,39.300,0.312
21794,1.4782E+00,2.4448E-01,39.300,0.6265
21795,1.5000E+00,0.0000E+00,39.325,0.07485
21796,1.5008E+00,6.0519E-02,39.300,0.1659
21797,1.4750E+00,0.0000E+00,39.300,0.06988
21798,1.5017E+00,1.2093E-01,39.275,0.3093
21799,1.5025E+00,1.8122E-01,39.250,0.4634
21800,1.5033E+00,2.4185E-01,39.275,0.6217
21801,1.4766E+00,1.2200E-01,39.250,0.3094
21802,1.4782E+00,2.4404E-01,39.250,0.6263
21803,1.5000E+00,0.0000E+00,39.275,0.06832
21804,1.5008E+00,6.0408E-02,39.250,0.1611
21805,1.4750E+00,0.0000E+00,39.250,0.06433
21806,1.5017E+00,1.2071E-01,39.225,0.3063
21807,1.5025E+00,1.8089E-01,39.200,0.4605
21808,1.5034E+00,2.4141E-01,39.225,0.6201
21809,1.4766E+00,1.2178E-01,39.200,0.306
21810,1.4783E+00,2.4361E-01,39.200,0.6232
21811,1.5000E+00,0.0000E+00,39.225,0.06304
21812,1.5008E+00,6.0297E-02,39.200,0.1565
21813,1.4750E+00,0.0000E+00,39.200,0.05995
21814,1.5017E+00,1.2048E-01,39.175,0.3026
21815,1.5025E+00,1.8056E-01,39.150,0.4559
21816,1.5034E+00,2.4097E-01,39.175,0.616
21817,1.4766E+00,1.2157E-01,39.150,0.3019
21818,1.4783E+00,2.4317E-01,39.150,0.6177
21819,1.5000E+00,0.0000E+00,39.175,0.05888
21820,1.5008E+00,6.0187E-02,39.150,0.1521
21821,1.4750E+00,0.0000E+00,39.150,0.05658
21822,1.5017E+00,1.2026E-01,39.125,0.298
21823,1.5026E+00,1.8023E-01,39.100,0.4498
21824,1.5034E+00,2.4053E-01,39.125,0.6094
21825,1.4767E+00,1.2135E-01,39.100,0.2971
21826,1.4783E+00,2.4273E-01,39.100,0.61
21827,1.5000E+00,0.0000E+00,39.125,0.05568
21828,1.5009E+00,6.0076E-02,39.100,0.1478
21829,1.4750E+00,0.0000E+00,39.100,0.05406
21830,1.5017E+00,1.2004E-01,39.075,0.2928
21831,1.5026E+00,1.7989E-01,39.050,0.4424
21832,1.5034E+00,2.4008E-01,39.075,0.6009
21833,1.4767E+00,1.2113E-01,39.050,0.2916
21834,1.4783E+00,2.4229E-01,39.050,0.6003
21835,1.5000E+00,0.0000E+00,39.075,0.05327
21836,1.5009E+00,5.9965E-02,39.050,0.1437
21837,1.4750E+00,0.0000E+00,39.050,0.05219
21838,1.5017E+00,1.1982E-01,39.025,0.287
21839,1.5026E+00,1.7956E-01,39.000,0.4338
21840,1.5035E+00,2.3964E-01,39.025,0.5904
21841,1.4767E+00,1.2091E-01,39.000,0.2855
21842,1.4784E+00,2.4186E-01,39.000,0.5889
21843,1.5000E+00,0.0000E+00,39.025,0.05148
21844,1.5009E+00,5.9854E-02,39.000,0.1396
21845,1.4750E+00,0.0000E+00,39.000,0.05083
21846,1.5017E+00,1.1960E-01,38.975,0.2807
21847,1.5026E+00,1.7923E-01,38.950,0.4242
21848,1.5035E+00,2.3919E-01,38.975,0.5784
21849,1.4767E+00,1.2069E-01,38.950,0.279
21850,1.4784E+00,2.4142E-01,38.950,0.5761
21851,1.5000E+00,0.0000E+00,38.975,0.05018
21852,1.5009E+00,5.9743E-02,38.950,0.1357
21853,1.4750E+00,0.0000E+00,38.950,0.04985
21854,1.5018E+00,1.1937E-01,38.925,0.2739
21855,1.5026E+00,1.7889E-01,38.900,0.4138
21856,1.5035E+00,2.3875E-01,38.925,0.5651
21857,1.4767E+00,1.2047E-01,38.900,0.272
21858,1.4784E+00,2.4098E-01,38.900,0.5621
21859,1.5000E+00,0.0000E+00,38.925,0.04923
21860,1.5009E+00,5.9632E-02,38.900,0.1317
21861,1.4750E+00,0.0000E+00,38.900,0.04913
21862,1.5018E+00,1.1915E-01,38.875,0.2667
21863,1.5027E+00,1.7856E-01,38.850,0.4026
21864,1.5035E+00,2.3830E-01,38.875,0.5506
21865,1.4767E+00,1.2025E-01,38.850,0.2647
21866,1.4785E+00,2.4054E-01,38.850,0.547
21867,1.5000E+00,0.0000E+00,38.875,0.04854
21868,1.5009E+00,5.9520E-02,38.850,0.1278
21869,1.4750E+00,0.0000E+00,38.850,0.0486
21870,1.5018E+00,1.1893E-01,38.825,0.2591
21871,1.5027E+00,1.7823E-01,38.800,0.3908
21872,1.5036E+00,2.3786E-01,38.825,0.5352
21873,1.4767E+00,1.2003E-01,38.800,0.257
21874,1.4785E+00,2.4010E-01,38.800,0.5311
21875,1.5000E+00,0.0000E+00,38.825,0.04805
21876,1.5009E+00,5.9409E-02,38.800,0.1239
21877,1.4750E+00,0.0000E+00,38.800,0.04822
21878,1.5018E+00,1.1871E-01,38.775,0.2513
21879,1.5027E+00,1.7789E-01,38.750,0.3786
21880,1.5036E+00,2.3741E-01,38.775,0.519
21881,1.4767E+00,1.1981E-01,38.750,0.2491
21882,1.4785E+00,2.3966E-01,38.750,0.5146
21883,1.5000E+00,0.0000E+00,38.775,0.0477
21884,1.5009E+00,5.9297E-02,38.750,0.12
21885,1.4750E+00,0.0000E+00,38.750,0.04795
21886,1.5018E+00,1.1848E-01,38.725,0.2433
21887,1.5027E+00,1.7756E-01,38.700,0.366
21888,1.5036E+00,2.3697E-01,38.725,0.5022
21889,1.4768E+00,1.1959E-01,38.700,0.241
21890,1.4785E+00,2.3922E-01,38.700,0.4976
21891,1.5000E+00,0.0000E+00,38.725,0.04749
21892,1.5009E+00,5.9186E-02,38.700,0.1161
21893,1.4750E+00,0.0000E+00,38.700,0.0478
21894,1.5018E+00,1.1826E-01,38.675,0.235
21895,1.5027E+00,1.7722E-01,38.650,0.3531
21896,1.5036E+00,2.3652E-01,38.675,0.485
21897,1.4768E+00,1.1937E-01,38.650,0.2328
21898,1.4786E+00,2.3878E-01,38.650,0.4803
21899,1.5000E+00,0.0000E+00,38.675,0.04741
21900,1.5009E+00,5.9074E-02,38.650,0.1122
21901,1.4750E+00,0.0000E+00,38.650,0.04779
21902,1.5018E+00,1.1804E-01,38.625,0.2266
21903,1.5028E+00,1.7689E-01,38.600,0.3401
21904,1.5037E+00,2.3607E-01,38.625,0.4675
21905,1.4768E+00,1.1915E-01,38.600,0.2244
21906,1.4786E+00,2.3834E-01,38.600,0.4628
21907,1.5000E+00,0.0000E+00,38.625,0.04747
21908,1.5009E+00,5.8962E-02,38.600,0.1084
21909,1.4750E+00,0.0000E+00,38.600,0.04794
21910,1.5018E+00,1.1781E-01,38.575,0.2181
21911,1.5028E+00,1.7655E-01,38.550,0.3269
21912,1.5037E+00,2.3562E-01,38.575,0.4499
21913,1.4768E+00,1.1893E-01,38.550,0.2159
21914,1.4786E+00,2.3789E-01,38.550,0.4451
21915,1.5000E+00,0.0000E+00,38.575,0.04773
21916,1.5009E+00,5.8850E-02,38.550,0.1045
21917,1.4750E+00,0.0000E+00,38.550,0.04831
21918,1.5019E+00,1.1759E-01,38.525,0.2095
21919,1.5028E+00,1.7621E-01,38.500,0.3136
21920,1.5037E+00,2.3518E-01,38.525,0.4321
21921,1.4768E+00,1.1871E-01,38.500,0.2073
21922,1.4786E+00,2.3745E-01,38.500,0.4274
21923,1.5000E+00,0.0000E+00,38.525,0.04822
21924,1.5009E+00,5.8738E-02,38.500,0.1007
21925,1.4750E+00,0.0000E+00,38.500,0.04896
21926,1.5019E+00,1.1736E-01,38.475,0.2007
21927,1.5028E+00,1.7588E-01,38.450,0.3001
21928,1.5037E+00,2.3473E-01,38.475,0.4142
21929,1.4768E+00,1.1849E-01,38.450,0.1986
21930,1.4787E+00,2.3701E-01,38.450,0.4095
21931,1.5000E+00,0.0000E+00,38.475,0.04901
21932,1.5009E+00,5.8626E-02,38.450,0.09685
21933,1.4750E+00,0.0000E+00,38.450,0.04994
21934,1.5019E+00,1.1714E-01,38.425,0.1917
21935,1.5028E+00,1.7554E-01,38.400,0.2863
21936,1.5038E+00,2.3428E-01,38.425,0.3961
21937,1.4768E+00,1.1826E-01,38.400,0.1895
21938,1.4787E+00,2.3657E-01,38.400,0.3914
21939,1.5000E+00,0.0000E+00,38.425,0.05015
21940,1.5009E+00,5.8514E-02,38.400,0.09311
21941,1.4750E+00,0.0000E+00,38.400,0.05132
21942,1.5019E+00,1.1692E-01,38.375,0.1824
21943,1.5028E+00,1.7520E-01,38.350,0.2719
21944,1.5038E+00,2.3383E-01,38.375,0.3776
21945,1.4769E+00,1.1804E-01,38.350,0.1799
21946,1.4787E+00,2.3612E-01,38.350,0.3726
21947,1.5000E+00,0.0000E+00,38.375,0.05173
21948,1.5009E+00,5.8401E-02,38.350,0.08949
21949,1.4750E+00,0.0000E+00,38.350,0.05319
21950,1.5019E+00,1.1669E-01,38.325,0.1724
21951,1.5029E+00,1.7487E-01,38.300,0.2564
21952,1.5038E+00,2.3338E-01,38.325,0.3582
21953,1.4769E+00,1.1782E-01,38.300,0.1696
21954,1.4787E+00,2.3568E-01,38.300,0.3527
21955,1.5000E+00,0.0000E+00,38.325,0.05385
21956,1.5010E+00,5.8289E-02,38.300,0.08615
21957,1.4750E+00,0.0000E+00,38.300,0.05572
21958,1.5019E+00,1.1647E-01,38.275,0.1615
21959,1.5029E+00,1.7453E-01,38.250,0.2391
21960,1.5038E+00,2.3293E-01,38.275,0.3372
21961,1.4769E+00,1.1760E-01,38.250,0.1582
21962,1.4788E+00,2.3523E-01,38.250,0.3304
21963,1.5000E+00,0.0000E+00,38.275,0.05679
21964,1.5010E+00,5.8176E-02,38.250,0.08355
21965,1.4750E+00,0.0000E+00,38.250,0.05934
21966,1.5019E+00,1.1624E-01,38.225,0.1494
21967,1.5029E+00,1.7419E-01,38.200,0.2188
21968,1.5039E+00,2.3248E-01,38.225,0.313
21969,1.4769E+00,1.1738E-01,38.200,0.1458
21970,1.4788E+00,2.3479E-01,38.200,0.3042
21971,1.5000E+00,0.0000E+00,38.225,0.06127
21972,1.5010E+00,5.8064E-02,38.200,0.08296
21973,1.4750E+00,0.0000E+00,38.200,0.06519
21974,1.5019E+00,1.1601E-01,38.175,0.1368
21975,1.5029E+00,1.7385E-01,38.150,0.1939
21976,1.5039E+00,2.3203E-01,38.175,0.2835
21977,1.4769E+00,1.1715E-01,38.150,0.1338
21978,1.4788E+00,2.3435E-01,38.150,0.2713
21979,1.5000E+00,0.0000E+00,38.175,0.06915
21980,1.5010E+00,5.7951E-02,38.150,0.08739
21981,1.4750E+00,0.0000E+00,38.150,0.07595
21982,1.5020E+00,1.1579E-01,38.125,0.1269
21983,1.5029E+00,1.7351E-01,38.100,0.1634
21984,1.5039E+00,2.3158E-01,38.125,0.2452
21985,1.4769E+00,1.1693E-01,38.100,0.1282
21986,1.4788E+00,2.3390E-01,38.100,0.2275
21987,1.5000E+00,0.0000E+00,38.125,0.08423
21988,1.5010E+00,5.7838E-02,38.100,0.1025
21989,1.4750E+00,0.0000E+00,38.100,0.09649
21990,1.5020E+00,1.1556E-01,38.075,0.1308
21991,1.5030E+00,1.7318E-01,38.050,0.1318
21992,1.5039E+00,2.3113E-01,38.075,0.1924
21993,1.4769E+00,1.1671E-01,38.050,0.1446
21994,1.4789E+00,2.3345E-01,38.050,0.1671
21995,1.5000E+00,0.0000E+00,38.075,0.1124
21996,1.5010E+00,5.7725E-02,38.050,0.1352
21997,1.4750E+00,0.0000E+00,38.050,0.1334
21998,1.5020E+00,1.1534E-01,38.025,0.1661
21999,1.5030E+00,1.7284E-01,38.000,0.1356
22000,1.5040E+00,2.3067E-01,38.025,0.1215
22001,1.4769E+00,1.1648E-01,38.000,0.1987
22002,1.4789E+00,2.3301E-01,38.000,0.1058
22003,1.5000E+00,0.0000E+00,38.025,0.1602
22004,1.5010E+00,5.7612E-02,38.000,0.1904
22005,1.4750E+00,0.0000E+00,38.000,0.1925
22006,1.5524E+00,1.8251E-01,40.000,0.3478
22007,1.5516E+00,1.2156E-01,39.975,0.2759
22008,1.5524E+00,1.8217E-01,39.950,0.3391
22009,1.5532E+00,2.4312E-01,39.975,0.4523
22010,1.5265E+00,1.2289E-01,40.000,0.2501
22011,1.5281E+00,2.4582E-01,40.000,0.4711
22012,1.5265E+00,1.2267E-01,39.950,0.3036
22013,1.5281E+00,2.4538E-01,39.950,0.4383
22014,1.5508E+00,6.0836E-02,40.000,0.244
22015,1.5500E+00,0.0000E+00,39.975,0.2749
22016,1.5508E+00,6.0724E-02,39.950,0.2279
22017,1.5250E+00,0.0000E+00,40.000,0.3689
22018,1.5250E+00,0.0000E+00,39.950,0.1955
22019,1.5516E+00,1.2134E-01,39.925,0.2986
22020,1.5524E+00,1.8184E-01,39.900,0.3335
22021,1.5532E+00,2.4267E-01,39.925,0.4225
22022,1.5266E+00,1.2245E-01,39.900,0.2971
22023,1.5281E+00,2.4494E-01,39.900,0.4053
22024,1.5500E+00,0.0000E+00,39.925,0.2114
22025,1.5508E+00,6.0612E-02,39.900,0.2358
22026,1.5250E+00,0.0000E+00,39.900,0.2055
22027,1.5516E+00,1.2111E-01,39.875,0.2963
22028,1.5524E+00,1.8150E-01,39.850,0.3395
22029,1.5532E+00,2.4222E-01,39.875,0.4121
22030,1.5266E+00,1.2223E-01,39.850,0.2933
22031,1.5281E+00,2.4449E-01,39.850,0.417
22032,1.5500E+00,0.0000E+00,39.875,0.2137
22033,1.5508E+00,6.0500E-02,39.850,0.238
22034,1.5250E+00,0.0000E+00,39.850,0.2071
22035,1.5516E+00,1.2089E-01,39.825,0.2954
22036,1.5524E+00,1.8116E-01,39.800,0.3524
22037,1.5532E+00,2.4177E-01,39.825,0.4274
22038,1.5266E+00,1.2201E-01,39.800,0.2952
22039,1.5282E+00,2.4405E-01,39.800,0.439
22040,1.5500E+00,0.0000E+00,39.825,0.2101
22041,1.5508E+00,6.0387E-02,39.800,0.2353
22042,1.5250E+00,0.0000E+00,39.800,0.2012
22043,1.5516E+00,1.2066E-01,39.775,0.2974
22044,1.5524E+00,1.8082E-01,39.750,0.3687
22045,1.5532E+00,2.4132E-01,39.775,0.4507
22046,1.5266E+00,1.2178E-01,39.750,0.2983
22047,1.5282E+00,2.4361E-01,39.750,0.4665
22048,1.5500E+00,0.0000E+00,39.775,0.1996
22049,1.5508E+00,6.0275E-02,39.750,0.2296
22050,1.5250E+00,0.0000E+00,39.750,0.1878
22051,1.5516E+00,1.2044E-01,39.725,0.3002
22052,1.5525E+00,1.8049E-01,39.700,0.3858
22053,1.5533E+00,2.4087E-01,39.725,0.4776
22054,1.5266E+00,1.2156E-01,39.700,0.3017
22055,1.5282E+00,2.4316E-01,39.700,0.4949
22056,1.5500E+00,0.0000E+00,39.725,0.1844
22057,1.5508E+00,6.0162E-02,39.700,0.2221
22058,1.5250E+00,0.0000E+00,39.700,0.1719
22059,1.5516E+00,1.2021E-01,39.675,0.3032
22060,1.5525E+00,1.8015E-01,39.650,0.4022
22061,1.5533E+00,2.4042E-01,39.675,0.5046
22062,1.5266E+00,1.2134E-01,39.650,0.3049
22063,1.5282E+00,2.4272E-01,39.650,0.5219
22064,1.5500E+00,0.0000E+00,39.675,0.1678
22065,1.5508E+00,6.0050E-02,39.650,0.2141
22066,1.5250E+00,0.0000E+00,39.650,0.1555
22067,1.5517E+00,1.1999E-01,39.625,0.3058
22068,1.5525E+00,1.7981E-01,39.600,0.417
22069,1.5533E+00,2.3997E-01,39.625,0.5297
22070,1.5266E+00,1.2112E-01,39.600,0.3077
22071,1.5283E+00,2.4227E-01,39.600,0.5462
22072,1.5500E+00,0.0000E+00,39.625,0.1512
22073,1.5508E+00,5.9937E-02,39.600,0.2061
22074,1.5250E+00,0.0000E+00,39.600,0.1396
22075,1.5517E+00,1.1976E-01,39.575,0.3081
22076,1.5525E+00,1.7947E-01,39.550,0.4297
22077,1.5533E+00,2.3952E-01,39.575,0.552
22078,1.5266E+00,1.2089E-01,39.550,0.3099
22079,1.5283E+00,2.4183E-01,39.550,0.5672
22080,1.5500E+00,0.0000E+00,39.575,0.1356
22081,1.5508E+00,5.9824E-02,39.550,0.1983
22082,1.5250E+00,0.0000E+00,39.550,0.1249
22083,1.5517E+00,1.1954E-01,39.525,0.3098
22084,1.5525E+00,1.7913E-01,39.500,0.44
22085,1.5534E+00,2.3907E-01,39.525,0.5708
22086,1.5266E+00,1.2067E-01,39.500,0.3114
22087,1.5283E+00,2.4138E-01,39.500,0.5844
22088,1.5500E+00,0.0000E+00,39.525,0.1212
22089,1.5508E+00,5.9711E-02,39.500,0.191
22090,1.5250E+00,0.0000E+00,39.500,0.1115
22091,1.5517E+00,1.1931E-01,39.475,0.3107
22092,1.5526E+00,1.7879E-01,39.450,0.448
22093,1.5534E+00,2.3862E-01,39.475,0.5861
22094,1.5267E+00,1.2045E-01,39.450,0.3121
22095,1.5283E+00,2.4093E-01,39.450,0.5978
22096,1.5500E+00,0.0000E+00,39.475,0.1082
22097,1.5509E+00,5.9598E-02,39.450,0.1842
22098,1.5250E+00,0.0000E+00,39.450,0.09957
22099,1.5517E+00,1.1908E-01,39.425,0.3109
22100,1.5526E+00,1.7845E-01,39.400,0.4536
22101,1.5534E+00,2.3817E-01,39.425,0.5976
22102,1.5267E+00,1.2022E-01,39.400,0.312
22103,1.5284E+00,2.4049E-01,39.400,0.6076
22104,1.5500E+00,0.0000E+00,39.425,0.09671
22105,1.5509E+00,5.9485E-02,39.400,0.1779
22106,1.5250E+00,0.0000E+00,39.400,0.08916
